genotype,cell_group,timepoint.bin.n,cells_per_embryo,cells_per_embryo_cv,cells_per_embryo_cv.stderr,num_embryos,total_cells,model_fit,model_sd,model_fit_lower,model_fit_upper,expected_cv,cv_test_stat,cv_z_stat_p_val,cv_rel
WT,fin fold,2,14.1223571428571,0.344086178885655,0.0496645620010156,672,16572,0.403675091964671,0.143143779539272,0.117387532886128,0.689962651043215,0.403675091964671,-0.393287946723699,0.652946590198186,0.852383973484717
WT,fin fold,3,15.490375,0.434985296756502,0.0627847195439739,384,16572,0.432013238901482,0.193182672578184,0.045647893745114,0.81837858405785,0.432013238901482,0.0146313679545188,0.49416313695986,1.00687955272523
WT,fin fold,4,13.802,0.998351845869635,0.144099676739698,96,16572,0.478107593440665,0.27152501559458,-0.0649424377484951,1.02115762462983,0.478107593440665,1.69243929540599,0.0452811226601438,2.08813216850431
WT,fin mesenchyme,1,23.4390434782609,0.296103767577058,0.0427388974796692,1104,7089,0.347667159881762,0.0960904390119799,0.155486281857802,0.539848037905721,0.347667159881762,-0.490302599947593,0.688040106248765,0.851687480858877
WT,fin mesenchyme,2,6.51107142857143,1.12936477309614,0.163009763940084,672,7089,0.49115923952628,0.181549152897283,0.128060933731714,0.854257545320846,0.49115923952628,2.61567821098235,0.00445252186070644,2.29938619130001
WT,fin mesenchyme,3,1.0785,1.78332454240788,0.257400726152914,384,7089,3.33678694950813,2.2999472390859,-1.26310752866367,7.93668142767994,3.33678694950813,-0.67124329356424,0.748967223627889,0.534443633768933
WT,fin mesenchyme,4,0.3935,1.75133942846588,0.252784072616795,96,7089,166.116878083366,325.463288597666,-484.809699111967,817.043455278698,166.116878083366,-0.505020058595838,0.693227626190719,0.0105428144850337
WT,hatching gland,1,14.7178260869565,0.632045496993065,0.0912279094572591,1104,21248,0.369132576646294,0.103325138824047,0.1624822989982,0.575782854294389,0.369132576646294,1.90744027903097,0.02823179882566,1.71224523919138
WT,hatching gland,2,20.9450714285714,0.46745156608643,0.0674708218782781,672,21248,0.382202102044413,0.133970454243442,0.114261193557528,0.650143010531297,0.382202102044413,0.568324779059977,0.284907228253919,1.22304812973559
WT,hatching gland,3,26.5915,0.319633251881367,0.0461350860039157,384,21248,0.405284864415597,0.178797218869757,0.0476904266760835,0.762879302155111,0.405284864415597,-0.463850628108778,0.678622616184956,0.788663184701615
WT,hatching gland,4,33.265,0.247161044430996,0.0356746238838562,96,21248,0.432411200577036,0.240406770567729,-0.0484023405584224,0.913224741712494,0.432411200577036,-0.76222309506506,0.777036567814505,0.571587979453745
WT,head mesenchyme,1,24.5470434782609,0.257523416545485,0.037170303466292,1104,24746,0.346084157566392,0.0955605691627344,0.154963019240923,0.53720529589186,0.346084157566392,-0.86371116905327,0.806126711758198,0.744106342099993
WT,head mesenchyme,2,40.2447857142857,0.341249139622829,0.0492550706554921,672,24746,0.362016975132041,0.125446142734289,0.111124689663462,0.61290926060062,0.362016975132041,-0.154099019097086,0.561234169155065,0.942632978739085
WT,head mesenchyme,3,40.316125,0.3985409366268,0.0575244292611421,384,24746,0.393173979037757,0.172344088887253,0.04848580126325,0.737862156812263,0.393173979037757,0.0295389625722784,0.488217372424859,1.01365033770083
WT,head mesenchyme,4,36.1715,0.324740378460722,0.0468722362302598,96,24746,0.42994301061229,0.23874509495814,-0.0475471793039891,0.907433200528569,0.42994301061229,-0.432393934194183,0.6672724370031,0.755310286352261
WT,"head mesenchyme (maybe ventral, hand2+)",1,19.3042173913044,0.232286163466088,0.0335276197515429,1104,18971,0.355278262851992,0.0986451638371535,0.157987935177685,0.552568590526299,0.355278262851992,-1.1804916192548,0.881097629127662,0.653814735529875
WT,"head mesenchyme (maybe ventral, hand2+)",2,16.3584285714286,0.283958500254871,0.0409858791402081,672,18971,0.394521208708822,0.139220250770858,0.116080707167107,0.672961710250537,0.394521208708822,-0.761829213581768,0.776919028884915,0.719754715302133
WT,"head mesenchyme (maybe ventral, hand2+)",3,16.57175,0.439837373958473,0.0634850565636457,384,18971,0.42772197790114,0.190860049233241,0.0460018794346576,0.809442076367623,0.42772197790114,0.0602331935117933,0.47598495454975,1.02832539987022
WT,"head mesenchyme (maybe ventral, hand2+)",4,17.0175,0.685384960861174,0.0989267979129299,96,18971,0.46284535107146,0.261058525294334,-0.0592716995172079,0.984962401660128,0.46284535107146,0.797136164534649,0.212685977484736,1.48080770234496
WT,head mesenchyme/PA cartilage,1,19.8498260869565,0.283051355319633,0.0408549440470697,1104,14574,0.354081477401024,0.0982426793034485,0.157596118794127,0.550566836007922,0.354081477401024,-0.667582512653813,0.747799938289451,0.799396109045986
WT,head mesenchyme/PA cartilage,2,18.4167142857143,0.286270518465442,0.0413195902242691,672,14574,0.38818515131872,0.13651573220944,0.11515368689984,0.6612166157376,0.38818515131872,-0.714529119572247,0.762549971757126,0.737458703644228
WT,head mesenchyme/PA cartilage,3,17.177,0.294448400287139,0.0424999657920587,384,14574,0.425572194184083,0.189698339621492,0.046175514941099,0.804968873427066,0.425572194184083,-0.674502014693261,0.750003897353759,0.691888249070556
WT,head mesenchyme/PA cartilage,4,15.708,0.299053115807806,0.0431645992284084,96,14574,0.468249855327873,0.264756579479164,-0.0612633036304541,0.997763014286201,0.468249855327873,-0.630737625804607,0.735893953529548,0.638661416346635
WT,head/eye connective tissue,1,30.7322173913044,0.185153407083989,0.0267245923553294,1104,12612,0.339424742848779,0.0933371365333934,0.152750469781992,0.526099015915566,0.339424742848779,-1.58898921211677,0.943968585861039,0.545491779797794
WT,head/eye connective tissue,2,12.7568571428571,0.298725578090086,0.0431173232310344,672,12612,0.41099131189079,0.146293240879005,0.11840483013278,0.7035777936488,0.41099131189079,-0.736096491027741,0.769164010952281,0.726841588732815
WT,head/eye connective tissue,3,7.54925,0.383742378529643,0.0553884413858892,384,12612,0.50744150569817,0.234773883090235,0.0378937395176989,0.97698927187864,0.50744150569817,-0.512808171756699,0.695957243510085,0.756229780616125
WT,head/eye connective tissue,4,6.2445,0.408060697240352,0.0588984883493559,96,12612,0.588534847953229,0.349267326715197,-0.109999805477165,1.28706950138362,0.588534847953229,-0.509528031239586,0.694808922385882,0.693350102648095
WT,intestine,1,8.08908695652174,0.59595259140566,0.0860183472680783,1104,7738,0.421197422199726,0.12123782683586,0.178721768528006,0.663673075871447,0.421197422199726,1.17558987945514,0.119879400848753,1.41490085170338
WT,intestine,2,6.59785714285714,0.409470696952138,0.0591020042776451,672,7738,0.488813478160343,0.180499086842238,0.127815304475866,0.849811651844819,0.488813478160343,-0.41775002633878,0.661935054019686,0.837682910244593
WT,intestine,3,7.722625,0.412949449521093,0.0596041189606777,384,7738,0.503877961999291,0.232777687354949,0.0383225872893928,0.969433336709189,0.503877961999291,-0.378415425994827,0.64743899478072,0.819542589008238
WT,intestine,4,9.5655,0.708361389006137,0.102243159656558,96,7738,0.515882929990641,0.297732017403601,-0.0795811048165608,1.11134696479784,0.515882929990641,0.611434090352802,0.270456119867817,1.37310491940291
WT,ionocyte/goblet cell,1,20.4322173913044,0.25648319815725,0.0370201608746761,1104,12457,0.352878617754179,0.0978384420224006,0.157201733709378,0.54855550179898,0.352878617754179,-0.921491035272258,0.821602940246359,0.726831225392978
WT,ionocyte/goblet cell,2,13.2595,0.495899875582553,0.0715769816646723,672,12457,0.408107274700424,0.145050301466146,0.118006671768132,0.698207877632715,0.408107274700424,0.542769398882229,0.293644292535001,1.21512138186357
WT,ionocyte/goblet cell,3,7.74375,0.461726245369825,0.0666444430140459,384,12457,0.503456331673227,0.232541699268156,0.0383729331369144,0.968539730209539,0.503456331673227,-0.172507426938597,0.568480688481496,0.917112798711434
WT,ionocyte/goblet cell,4,5.368,0.459470903232005,0.0663189124164496,96,12457,0.626157276427576,0.37650022503579,-0.126843173644005,1.37915772649916,0.626157276427576,-0.436013332831545,0.668586471950564,0.733794719840087
WT,lens,1,10.6798260869565,0.407853548048913,0.058868588938996,1104,6561,0.392303074716363,0.111235005842349,0.169833063031666,0.614773086401061,0.392303074716363,0.123561546450899,0.45083122029266,1.03963892799921
WT,lens,2,6.01014285714286,0.584258192349514,0.0843304061573089,672,6561,0.506286925837945,0.188346308038208,0.129594309761529,0.88297954191436,0.506286925837945,0.377834336698175,0.352776832115843,1.15400608337361
WT,lens,3,3.63025,0.541253178233063,0.0781231670381498,384,6561,0.712128897216149,0.353975287311604,0.00417832259294182,1.42007947183936,0.712128897216149,-0.471389395202047,0.6813186561913,0.760049452211428
WT,lens,4,2.7225,0.580474163492865,0.0837842286375571,96,6561,0.961581882814686,0.633141695612108,-0.30470150840953,2.2278652740389,0.961581882814686,-0.596729039029148,0.724655849256206,0.603665869612409
WT,mature fast muscle,1,64.7250869565217,0.226351454983636,0.0326710183665664,1104,105794,0.325953479681542,0.0888677019233544,0.148218075834833,0.503688883528251,0.325953479681542,-1.0519529522414,0.853589432188326,0.69442871174372
WT,mature fast muscle,2,107.797357142857,0.263250737138066,0.0379969709877575,672,105794,0.348901842530561,0.119960881391063,0.108980079748435,0.588823605312688,0.348901842530561,-0.680663404067136,0.751957751187157,0.754512315637907
WT,mature fast muscle,3,83.12475,0.15546738054127,0.022439783501427,384,105794,0.381450460474306,0.166137302781397,0.0491758549115116,0.713725066037101,0.381450460474306,-1.34797857898537,0.911167363792183,0.407568994275055
WT,mature fast muscle,4,59.237,0.138465460874422,0.0199857677773283,96,105794,0.419113861642974,0.231478488299624,-0.0438431149562745,0.882070838242222,0.419113861642974,-1.20792287791079,0.886461535658034,0.33037671512849
WT,mature slow muscle,1,29.874347826087,0.328708181929038,0.0474449393303907,1104,31954,0.340177164252652,0.0935878944506047,0.153001375351443,0.527352953153862,0.340177164252652,-0.109304192501372,0.543519389306645,0.966285266829092
WT,mature slow muscle,2,30.9160714285714,0.466920236257027,0.0673941310232696,672,31954,0.368506733990367,0.128176107049422,0.112154519891522,0.624858948089212,0.368506733990367,0.679585735751689,0.248383402047384,1.26706025477742
WT,mature slow muscle,3,24.33975,0.455495962574133,0.0657451791517409,384,31954,0.408640083795823,0.180592289442545,0.0474555049107318,0.769824662680914,0.408640083795823,0.243803050675472,0.403691678759523,1.11466295313732
WT,mature slow muscle,4,18.4025,0.393219652980769,0.0567563681247745,96,31954,0.458019798529243,0.257764332782223,-0.0575088670352026,0.973548464093687,0.458019798529243,-0.245511929103752,0.596969963656632,0.858521081934547
WT,melanophore,1,6.61086956521739,0.473405023171412,0.068330129390934,1104,6154,0.449712596915977,0.131252951010643,0.187206694894692,0.712218498937262,0.449712596915977,0.160111946192138,0.436396445440251,1.05268348366915
WT,melanophore,2,5.26514285714286,0.437765582251762,0.063186019188752,672,6154,0.535336324774593,0.201518829000599,0.132298666773396,0.938373982775791,0.535336324774593,-0.461998884527699,0.677958939812348,0.817739357470439
WT,melanophore,3,5.05975,0.48059679965362,0.0693681729129225,384,6154,0.592192138694645,0.28308957012638,0.026012998441885,1.1583712789474,0.592192138694645,-0.382877769730975,0.649094802554306,0.811555521005375
WT,melanophore,4,6.466,1.74594281319535,0.252005138297007,96,6154,0.580933327804139,0.343808857331123,-0.106684386858107,1.26855104246639,0.580933327804139,2.73299419114063,0.0031380719595282,3.00540996639806
WT,"motor neuron (hindbrain, spinal cord)",1,7.25326086956522,0.497720784447304,0.0718398072204807,1104,7596,0.435659408266398,0.126299829492721,0.183059749280956,0.68825906725184,0.435659408266398,0.427120574619635,0.334645753936905,1.14245388714975
WT,"motor neuron (hindbrain, spinal cord)",2,11.5784285714286,0.475827696518446,0.0686798121682011,672,7596,0.418835760314804,0.149683296039229,0.119469168236345,0.718202352393262,0.418835760314804,0.346060881807457,0.364648480476347,1.13607227845303
WT,"motor neuron (hindbrain, spinal cord)",3,10.517125,0.323535807590959,0.0466983714012808,384,7596,0.464424034062575,0.210880125905234,0.042663782252107,0.886184285873043,0.464424034062575,-0.652294104754602,0.74289426881796,0.696638812511083
WT,"motor neuron (hindbrain, spinal cord)",4,7.787,0.356048502448306,0.0513911746832731,96,7596,0.545914614020308,0.318860218847282,-0.091805823674255,1.18363505171487,0.545914614020308,-0.58786616276388,0.721688934931321,0.652205479216316
WT,neural progenitor (diencephalon/telencephalon),1,2.78234782608696,0.639964650570801,0.0923709408197242,1104,8924,0.736464298036082,0.23859799436104,0.259268309314002,1.21366028675816,0.736464298036082,-0.377166492778532,0.646975060249604,0.868969008107229
WT,neural progenitor (diencephalon/telencephalon),2,3.68971428571429,0.612333419086241,0.0883827160858114,672,8924,0.648766696026581,0.254356585414144,0.140053525198293,1.15747986685487,0.648766696026581,-0.135301603905345,0.553813291496322,0.943842251515872
WT,neural progenitor (diencephalon/telencephalon),3,4.244625,0.731758624843198,0.105620259758763,384,8924,0.647923973504325,0.31568432182964,0.0165553298450449,1.2792926171636,0.647923973504325,0.251842901631122,0.400581247546391,1.12938964256169
WT,neural progenitor (diencephalon/telencephalon),4,4.4285,1.11951767313662,0.161588457486993,96,8924,0.687634564458987,0.421743712757552,-0.155852861056116,1.53112198997409,0.687634564458987,0.956255458646816,0.169471593589422,1.62807068027103
WT,neural progenitor (hindbrain R7/8),1,46.0578260869565,0.277786144888486,0.040094976382129,1104,19726,0.330826455143306,0.0904800068229187,0.149866441497469,0.511786468789144,0.330826455143306,-0.535945602967954,0.704001927017094,0.839673310794193
WT,neural progenitor (hindbrain R7/8),2,47.8959285714286,0.369850659396291,0.0533833444406022,672,19726,0.358627645255417,0.12402449709853,0.110578651058357,0.606676639452476,0.358627645255417,0.083117802585948,0.466878935205113,1.03129433631052
WT,neural progenitor (hindbrain R7/8),3,35.868875,0.425398677521079,0.0614010102449265,384,19726,0.396049861136518,0.173872706423696,0.0483044482891253,0.743795273983911,0.396049861136518,0.15916208639922,0.436770586850782,1.07410384212821
WT,neural progenitor (hindbrain R7/8),4,24.8785,0.519028965134631,0.0749153781844231,96,19726,0.442921108680778,0.247504803896226,-0.0520884991116736,0.937930716473229,0.442921108680778,0.294313897773687,0.384259026909879,1.17183163087561
WT,neural progenitor (hindbrain),1,85.5041304347826,0.194889672065326,0.0281299011572985,1104,21749,0.323066135402922,0.087914775550485,0.147236584301952,0.498895686503892,0.323066135402922,-1.38861184010044,0.917524592490193,0.603250080118314
WT,neural progenitor (hindbrain),2,26.1833571428571,0.335699378321048,0.0484540316101118,672,21749,0.373647951055363,0.130346042104737,0.112955866845889,0.634340035264837,0.373647951055363,-0.272892105765412,0.607531922509293,0.898437626575686
WT,neural progenitor (hindbrain),3,9.549375,0.367519221211417,0.0530468303246933,384,21749,0.475151117210639,0.216796250008032,0.0415586171945752,0.908743617226702,0.475151117210639,-0.482239469864879,0.685182079417486,0.773478600595382
WT,neural progenitor (hindbrain),4,5.927,0.412567254296129,0.0595489538316737,96,21749,0.600621694392062,0.357977310777282,-0.115332927162502,1.31657631594663,0.600621694392062,-0.51820413356191,0.697842074467782,0.686900353663918
WT,neural progenitor (MHB),1,36.3972608695652,0.223705000813269,0.0322890356096516,1104,17581,0.335375364297691,0.0919896337357022,0.151396096826287,0.519354631769096,0.335375364297691,-1.14543198115663,0.873984871651588,0.667028722523282
WT,neural progenitor (MHB),2,22.8467142857143,0.235851827766561,0.0340422790624724,672,17581,0.378619646021149,0.132450447675581,0.113718750669988,0.643520541372311,0.378619646021149,-1.04396591978258,0.851749421239633,0.62292548800647
WT,neural progenitor (MHB),3,17.8485,0.266723397024824,0.0384982062678634,384,17581,0.423369006915963,0.188509059691479,0.0463508875330061,0.80038712629892,0.423369006915963,-0.814166179440889,0.792225121244751,0.630002179346508
WT,neural progenitor (MHB),4,15.193,0.403623880612371,0.0582580890307284,96,17581,0.470650562464352,0.266402179480212,-0.0621537964960727,1.00345492142478,0.470650562464352,-0.24579100237691,0.597077988746915,0.857587162966457
WT,neural progenitor (telencephalon/diencephalon),1,36.3850434782609,0.204168119340908,0.0294691296653532,1104,15430,0.335382696434905,0.0919920705365897,0.151398555361725,0.519366837508084,0.335382696434905,-1.35837185157989,0.91282713929944,0.608761637112473
WT,neural progenitor (telencephalon/diencephalon),2,19.0524285714286,0.244611858723382,0.0353066806202298,672,15430,0.386522067213642,0.135807392575023,0.114907282063596,0.658136852363689,0.386522067213642,-1.01131970380872,0.844068280787404,0.632853540515132
WT,neural progenitor (telencephalon/diencephalon),3,15.9905,0.326115877636396,0.0470707724350961,384,15430,0.429951086058892,0.192065930276218,0.0458192255064553,0.814082946611328,0.429951086058892,-0.525083787752353,0.700237527111206,0.758495299141371
WT,neural progenitor (telencephalon/diencephalon),4,16.178,0.443101461111665,0.0639561869627841,96,15430,0.466202061652427,0.263354299447148,-0.0605065372418699,0.992910660546723,0.466202061652427,-0.0852392359637744,0.533964400857936,0.950449381414396
WT,neural tube-like connective tissue (+ taste bud),1,15.8572608695652,0.323411178673237,0.0466803827664819,1104,13161,0.364886401749465,0.101886765580377,0.161112870588711,0.568659932910219,0.364886401749465,-0.370078972726124,0.64433817552707,0.886333875755927
WT,neural tube-like connective tissue (+ taste bud),2,12.4577142857143,0.317164498342907,0.0457787521239176,672,13161,0.412828721599018,0.147086077202356,0.118656567194306,0.707000876003729,0.412828721599018,-0.62101287615405,0.732704424388212,0.768271396220757
WT,neural tube-like connective tissue (+ taste bud),3,13.13225,0.277607256923616,0.0400691561284608,384,13161,0.444045562258179,0.199721055121105,0.0446034520159683,0.843487672500389,0.444045562258179,-0.817072209803037,0.793056418389498,0.625177415380199
WT,neural tube-like connective tissue (+ taste bud),4,15.5715,0.249503519134932,0.036012730984078,96,13161,0.468869516037114,0.26518116442396,-0.0614928128108061,0.999231844885034,0.468869516037114,-0.819706382221634,0.793808244597161,0.53213849610812
WT,neuromast support cell,1,5.37004347826087,0.482605138803851,0.069658051700175,1104,6130,0.488547980361544,0.145109254427323,0.198329471506897,0.778766489216191,0.488547980361544,-0.036920649291678,0.514725862391548,0.987835705403397
WT,neuromast support cell,2,4.45792857142857,0.498988988377926,0.0720228566906637,672,6130,0.580792992518521,0.222434379911869,0.135924232694783,1.02566175234226,0.580792992518521,-0.349882714044401,0.636786639849724,0.859151186060521
WT,neuromast support cell,3,3.975375,0.499103936365087,0.0720394480034962,384,6130,0.672893314592285,0.330484496397196,0.0119243217978932,1.33386230738668,0.672893314592285,-0.513797321123551,0.696303149464616,0.741728184158734
WT,neuromast support cell,4,4.142,0.49682846362977,0.071711011804429,96,6130,0.713563557374022,0.441088773960472,-0.168613990546923,1.59574110529497,0.713563557374022,-0.484996131663441,0.686160455236283,0.696263785468729
WT,"neuron (cranial ganglia sensory, Rohon-Beard)",1,2.82608695652174,0.98765909059004,0.142556310454935,1104,3480,0.726819938162056,0.234817358660001,0.257185220842054,1.19645465548206,0.726819938162056,0.949533041942368,0.171174787545421,1.35887726620101
WT,"neuron (cranial ganglia sensory, Rohon-Beard)",2,4.76521428571429,0.579556820253217,0.0836518215459696,672,3480,0.561221066993796,0.213384782806111,0.134451501381573,0.987990632606019,0.561221066993796,0.0800004061651906,0.468118466467236,1.03267117779031
WT,"neuron (cranial ganglia sensory, Rohon-Beard)",3,5.34775,0.953597274064374,0.13763991071989,384,3480,0.577441965159133,0.274568675765549,0.0283046136280352,1.12657931669023,0.577441965159133,1.22471787595989,0.110340768251863,1.65141664721507
WT,"neuron (cranial ganglia sensory, Rohon-Beard)",4,5.1165,2.91470840129204,0.420701920023805,96,3480,0.639893405167005,0.386530855610438,-0.133168306053871,1.41295511638788,0.639893405167005,3.98174579763946,3.42054622288757e-05,4.55499053085463
WT,"neuron (cranial ganglion, enteric)",1,7.53308695652174,0.365189453868458,0.0527105573740417,1104,7702,0.43040402863173,0.124456156361187,0.181491715909355,0.679316341354104,0.43040402863173,-0.482505516541242,0.68527655974344,0.848480566107639
WT,"neuron (cranial ganglion, enteric)",2,5.71521428571429,0.425801239770102,0.0614591151006362,672,7702,0.516694029926469,0.193047518765062,0.130598992396346,0.902789067456593,0.516694029926469,-0.448643721355737,0.673155655594895,0.824087787177835
WT,"neuron (cranial ganglion, enteric)",3,6.303375,0.470640324882762,0.0679310795656389,384,7702,0.539922836387329,0.253103888863557,0.0337150586602153,1.04613061411444,0.539922836387329,-0.264375047147486,0.604254531401948,0.871680716511007
WT,"neuron (cranial ganglion, enteric)",4,7.989,0.661986326814254,0.0955494959965152,96,7702,0.541730038033602,0.315901152928478,-0.0900722678233539,1.17353234389056,0.541730038033602,0.364374110717354,0.357789332644504,1.2219856392257
WT,"neurons (differentiating, contains peripheral)",1,20.3496086956522,0.318603647768856,0.0459864754510365,1104,37628,0.353044801897617,0.0978942731157534,0.15725625566611,0.548833348129124,0.353044801897617,-0.318435192967684,0.624922576811546,0.902445372531646
WT,"neurons (differentiating, contains peripheral)",2,33.964,0.238694949540757,0.03445264834289,672,37628,0.365980567157091,0.127112236846958,0.111756093463176,0.620205040851006,0.365980567157091,-0.966492236971006,0.833101035200795,0.652206622321291
WT,"neurons (differentiating, contains peripheral)",3,45.8865,0.254371890574587,0.036715419874378,384,37628,0.390378445338495,0.170860445412264,0.0486575545139659,0.732099336163024,0.390378445338495,-0.778244358935403,0.781787514742227,0.651603318810348
WT,"neurons (differentiating, contains peripheral)",4,52.497,0.327850369732868,0.0473211248047975,96,37628,0.421272043109144,0.232923540660553,-0.0445750382119616,0.887119124430249,0.421272043109144,-0.393053449552827,0.652859997682383,0.778239085872423
WT,"neurons (gabaergic, glutamatergic; contains Purkinje)",1,9.30708695652174,0.398343431749126,0.0574959218875694,1104,19067,0.405354733729817,0.115734663810283,0.173885406109252,0.636824061350383,0.405354733729817,-0.054254606969377,0.521633842678796,0.982703293196611
WT,"neurons (gabaergic, glutamatergic; contains Purkinje)",2,15.8434285714286,0.287426101439318,0.0414863842595287,672,19067,0.396383371153527,0.140016862985788,0.116349645181952,0.676417097125103,0.396383371153527,-0.746110442520141,0.772199649141878,0.725121491859939
WT,"neurons (gabaergic, glutamatergic; contains Purkinje)",3,19.56975,0.259046362396702,0.0373901217655822,384,19067,0.41845370212828,0.185860506104297,0.0467326899196867,0.790174714336874,0.41845370212828,-0.840826313490751,0.799777378209577,0.619056208797237
WT,"neurons (gabaergic, glutamatergic; contains Purkinje)",4,21.8725,0.255829123676461,0.0369257533552878,96,19067,0.448757525718252,0.251461998680046,-0.0541664716418399,0.951681523078344,0.448757525718252,-0.75908633928528,0.77609954479583,0.570083194185987
WT,"neurons (gabaergic, glutamatergic)",1,7.48169565217391,0.462793177495701,0.0667984414015663,1104,24668,0.431335072301439,0.124782436160626,0.181770199980187,0.680899944622692,0.431335072301439,0.222260836838711,0.4120554186452,1.07293194366601
WT,"neurons (gabaergic, glutamatergic)",2,12.1223571428571,0.314010970573822,0.045323579597323,672,24668,0.415006948172567,0.1480269426961,0.118953062780367,0.711060833564768,0.415006948172567,-0.652385746486086,0.742923821500787,0.756640273028033
WT,"neurons (gabaergic, glutamatergic)",3,14.4815,0.401678449114275,0.0579772901809495,384,24668,0.436642195504779,0.195693551427146,0.0452550926504879,0.828029298359071,0.436642195504779,-0.171305865870764,0.568008365827466,0.919925864356548
WT,"neurons (gabaergic, glutamatergic)",4,15.621,0.693813512039364,0.100143354485831,96,24668,0.468643457458094,0.265026257714264,-0.0614090579704334,0.998695972886622,0.468643457458094,0.794768179252005,0.213374182122343,1.48047198994857
WT,notochord,1,10.1575217391304,0.716629509255082,0.103436560019413,1104,16278,0.396804822685817,0.112783491492528,0.171237839700761,0.622371805670873,0.396804822685817,2.08990047061167,0.0183133706564531,1.80599999870086
WT,notochord,2,24.2192142857143,0.705131421893223,0.101776954061029,672,16278,0.376400613298805,0.131510454192097,0.113379704914612,0.639421521682999,0.376400613298805,1.97681022363025,0.0240315428165538,1.87335354135955
WT,notochord,3,23.946625,0.631401896255302,0.0911350136924597,384,16278,0.409293765190532,0.180942378528314,0.047409008133904,0.77117852224716,0.409293765190532,1.09630258697439,0.136473188830474,1.54266189703959
WT,notochord,4,13.889,0.612837614199924,0.0884554903819635,96,16278,0.477593660843189,0.271171407928285,-0.0647491550133808,1.01993647669976,0.477593660843189,0.47415125882835,0.317696023980921,1.28317786529654
WT,olfactory vesicle/bulb,1,3.67530434782609,0.742516865338587,0.107173078020268,1104,3724,0.598799029819326,0.185683869184955,0.227431291449416,0.970166768189235,0.598799029819326,0.670346084196753,0.251318597999109,1.24001013422254
WT,olfactory vesicle/bulb,2,2.27185714285714,1.2145811438481,0.175309687588336,672,3724,0.96865545356063,0.413399247128532,0.141856959303566,1.79545394781769,0.96865545356063,0.54767600440814,0.291957195656382,1.25388355517277
WT,olfactory vesicle/bulb,3,2.186125,1.20729996541625,0.174258740006425,384,3724,1.09606423689271,0.596883330838275,-0.097702424783839,2.28983089856926,1.09606423689271,0.178892964328312,0.429010873662527,1.10148650487757
WT,olfactory vesicle/bulb,4,2.2195,0.992015803463577,0.143185147792515,96,3724,1.1712723923023,0.804092101980197,-0.436911811658093,2.7794565962627,1.1712723923023,-0.219477848432804,0.586861083195589,0.846955678271925
WT,pectoral fin bud (osteoblast+),1,11.5510869565217,0.37621647295094,0.0543021704829492,1104,6853,0.385791868802384,0.109001973279343,0.167787922243699,0.603795815361069,0.385791868802384,-0.0786292039280917,0.531336220964983,0.975179891994175
WT,pectoral fin bud (osteoblast+),2,5.518,0.430889441387961,0.0621935337440767,672,6853,0.524408167333417,0.196545213121955,0.131317741089506,0.917498593577327,0.524408167333417,-0.453642825840352,0.674957037875924,0.821668059784437
WT,pectoral fin bud (osteoblast+),3,3.75,0.526749989239073,0.0760298120207028,384,6853,0.697437760129503,0.34514660164233,0.00714455684484161,1.38773096341416,0.697437760129503,-0.482958177406843,0.685437283910281,0.755264511547617
WT,pectoral fin bud (osteoblast+),4,2.92,0.697065207489731,0.100612696296729,96,6853,0.906603899809001,0.589549615247102,-0.272495330685204,2.08570313030321,0.906603899809001,-0.350356210286134,0.636964307312268,0.768875147830916
WT,periderm,1,302.436304347826,0.300278470666156,0.0433414639677386,1104,291725,0.316707081551395,0.085822430485236,0.145062220580923,0.488351942521867,0.316707081551395,-0.170872247190337,0.567837890384314,0.948126796518843
WT,periderm,2,345.1855,0.203776026785285,0.0294125359797191,672,291725,0.343666674356145,0.117783398158953,0.108099878038239,0.579233470674051,0.343666674356145,-1.15230917303701,0.87540297556551,0.592946718406888
WT,periderm,3,398.3935,0.185208089427475,0.0267324850717622,384,291725,0.372941146354664,0.161657367938448,0.0496264104777681,0.696255882231559,0.372941146354664,-1.14574234217637,0.874049110792424,0.496614790933644
WT,periderm,4,464.478,0.166074367095431,0.0239707701370109,96,291725,0.404737865625554,0.221893239083491,-0.0390486125414284,0.848524343792537,0.404737865625554,-1.06935638829302,0.857545444556549,0.410325747107327
WT,periocular mesenchyme,1,0.992434782608696,3.09419797950134,0.446609009097774,1104,3495,3.42201539977546,1.53462317605448,0.352769047666493,6.49126175188442,3.42201539977546,-0.20510521516437,0.581255039028597,0.904203405894775
WT,periocular mesenchyme,2,2.96235714285714,0.627342887516461,0.0905491462454564,672,3495,0.759583962872508,0.307911724096623,0.143760514679261,1.37540741106576,0.759583962872508,-0.41203039554478,0.659841427683409,0.825903281506954
WT,periocular mesenchyme,3,3.527875,0.613981031139145,0.0886205284013774,384,3495,0.725747436879023,0.362193914664529,0.00135960754996523,1.45013526620808,0.725747436879023,-0.299739847595708,0.617812199361004,0.845998208108714
WT,periocular mesenchyme,4,4.6515,0.820652293665296,0.118450955664685,96,3495,0.670218027923858,0.408835684788423,-0.147453341652988,1.4878893975007,0.670218027923858,0.353423109533264,0.361885631680191,1.22445571362418
WT,"pharyngeal arch (contains muscle, early cartilage)",1,1.81021739130435,1.04199778800973,0.150399425850603,1104,10774,1.16357735106461,0.415293581898859,0.332990187266895,1.99416451486233,1.16357735106461,-0.275260864266977,0.608442085367554,0.895512264016101
